,Unnamed: 0,place_index,name,tags,author,rating,place_type
6544,6544,40,천제연 폭포,폭포,567,4.0,like
6545,6545,40,천제연 폭포,폭포,656,3.0,like
6546,6546,40,천제연 폭포,폭포,25,5.0,like
6547,6547,40,천제연 폭포,폭포,2969,5.0,like
6548,6548,40,천제연 폭포,폭포,2969,5.0,like
6549,6549,40,천제연 폭포,폭포,29,5.0,like
6550,6550,40,천제연 폭포,폭포,23,5.0,like
6551,6551,40,천제연 폭포,폭포,23,4.0,like
6552,6552,40,천제연 폭포,폭포,572,4.0,like
6553,6553,40,천제연 폭포,폭포,574,5.0,like
6554,6554,40,천제연 폭포,폭포,3253,5.0,like
6555,6555,40,천제연 폭포,폭포,3254,5.0,like
6556,6556,40,천제연 폭포,폭포,3255,5.0,like
6557,6557,40,천제연 폭포,폭포,3256,4.0,like
6558,6558,40,천제연 폭포,폭포,40,5.0,like
6559,6559,40,천제연 폭포,폭포,23,5.0,like
6560,6560,40,천제연 폭포,폭포,2564,4.0,like
6561,6561,40,천제연 폭포,폭포,23,5.0,like
6562,6562,40,천제연 폭포,폭포,2111,5.0,like
6563,6563,40,천제연 폭포,폭포,587,5.0,like
6564,6564,40,천제연 폭포,폭포,56,4.0,like
6565,6565,40,천제연 폭포,폭포,3257,5.0,like
6566,6566,40,천제연 폭포,폭포,57,5.0,like
6567,6567,40,천제연 폭포,폭포,57,5.0,like
6568,6568,40,천제연 폭포,폭포,3258,4.0,like
6569,6569,40,천제연 폭포,폭포,65,5.0,like
6570,6570,40,천제연 폭포,폭포,1568,4.0,like
6571,6571,40,천제연 폭포,폭포,2118,5.0,like
6572,6572,40,천제연 폭포,폭포,65,5.0,like
6573,6573,40,천제연 폭포,폭포,595,5.0,like
6574,6574,40,천제연 폭포,폭포,3136,3.0,like
6575,6575,40,천제연 폭포,폭포,3259,5.0,like
6576,6576,40,천제연 폭포,폭포,602,5.0,like
6577,6577,40,천제연 폭포,폭포,3260,4.0,like
6578,6578,40,천제연 폭포,폭포,3261,5.0,like
6579,6579,40,천제연 폭포,폭포,2975,5.0,like
6580,6580,40,천제연 폭포,폭포,42,4.0,like
6581,6581,40,천제연 폭포,폭포,94,5.0,like
6582,6582,40,천제연 폭포,폭포,94,4.0,like
6583,6583,40,천제연 폭포,폭포,93,3.0,like
6584,6584,40,천제연 폭포,폭포,2904,4.0,like
6585,6585,40,천제연 폭포,폭포,116,4.0,like
6586,6586,40,천제연 폭포,폭포,111,5.0,like
6587,6587,40,천제연 폭포,폭포,115,4.0,like
6588,6588,40,천제연 폭포,폭포,107,4.0,like
6589,6589,40,천제연 폭포,폭포,112,4.0,like
6590,6590,40,천제연 폭포,폭포,632,3.0,like
6591,6591,40,천제연 폭포,폭포,117,3.0,like
6592,6592,40,천제연 폭포,폭포,634,4.0,like
6593,6593,40,천제연 폭포,폭포,636,4.0,like
6594,6594,40,천제연 폭포,폭포,129,5.0,like
6595,6595,40,천제연 폭포,폭포,2665,3.0,like
6596,6596,40,천제연 폭포,폭포,3262,4.0,like
6597,6597,40,천제연 폭포,폭포,73,5.0,like
6598,6598,40,천제연 폭포,폭포,2142,4.0,like
6599,6599,40,천제연 폭포,폭포,649,4.0,like
6600,6600,40,천제연 폭포,폭포,2142,3.0,like
6601,6601,40,천제연 폭포,폭포,653,5.0,like
6602,6602,40,천제연 폭포,폭포,654,4.0,like
6603,6603,40,천제연 폭포,폭포,2146,3.0,like
6604,6604,40,천제연 폭포,폭포,155,4.0,like
6605,6605,40,천제연 폭포,폭포,2979,5.0,like
6606,6606,40,천제연 폭포,폭포,3263,2.0,dislike
6607,6607,40,천제연 폭포,폭포,659,4.0,like
6608,6608,40,천제연 폭포,폭포,662,4.0,like
6609,6609,40,천제연 폭포,폭포,3264,5.0,like
6610,6610,40,천제연 폭포,폭포,3265,4.0,like
6611,6611,40,천제연 폭포,폭포,3266,4.0,like
6612,6612,40,천제연 폭포,폭포,3267,5.0,like
6613,6613,40,천제연 폭포,폭포,1814,4.0,like
6614,6614,40,천제연 폭포,폭포,3268,4.0,like
6615,6615,40,천제연 폭포,폭포,3269,5.0,like
6616,6616,40,천제연 폭포,폭포,3270,4.0,like
6617,6617,40,천제연 폭포,폭포,676,5.0,like
6618,6618,40,천제연 폭포,폭포,1797,4.0,like
6619,6619,40,천제연 폭포,폭포,3271,5.0,like
6620,6620,40,천제연 폭포,폭포,165,4.0,like
6621,6621,40,천제연 폭포,폭포,165,3.0,like
6622,6622,40,천제연 폭포,폭포,166,4.0,like
6623,6623,40,천제연 폭포,폭포,682,5.0,like
6624,6624,40,천제연 폭포,폭포,1781,3.0,like
6625,6625,40,천제연 폭포,폭포,1583,5.0,like
6626,6626,40,천제연 폭포,폭포,698,4.0,like
6627,6627,40,천제연 폭포,폭포,686,4.0,like
6628,6628,40,천제연 폭포,폭포,183,5.0,like
6629,6629,40,천제연 폭포,폭포,688,4.0,like
6630,6630,40,천제연 폭포,폭포,2152,4.0,like
6631,6631,40,천제연 폭포,폭포,3272,5.0,like
6632,6632,40,천제연 폭포,폭포,183,4.0,like
6633,6633,40,천제연 폭포,폭포,1821,5.0,like
6634,6634,40,천제연 폭포,폭포,3273,4.0,like
6635,6635,40,천제연 폭포,폭포,3274,5.0,like
6636,6636,40,천제연 폭포,폭포,3275,5.0,like
6637,6637,40,천제연 폭포,폭포,1946,5.0,like
6638,6638,40,천제연 폭포,폭포,264,5.0,like
6639,6639,40,천제연 폭포,폭포,702,5.0,like
6640,6640,40,천제연 폭포,폭포,1824,5.0,like
6641,6641,40,천제연 폭포,폭포,707,4.0,like
6642,6642,40,천제연 폭포,폭포,3276,4.0,like
6643,6643,40,천제연 폭포,폭포,214,5.0,like
6644,6644,40,천제연 폭포,폭포,714,5.0,like
6645,6645,40,천제연 폭포,폭포,2163,4.0,like
6646,6646,40,천제연 폭포,폭포,216,5.0,like
6647,6647,40,천제연 폭포,폭포,216,5.0,like
6648,6648,40,천제연 폭포,폭포,635,3.0,like
6649,6649,40,천제연 폭포,폭포,715,4.0,like
6650,6650,40,천제연 폭포,폭포,226,4.0,like
6651,6651,40,천제연 폭포,폭포,2990,5.0,like
6652,6652,40,천제연 폭포,폭포,3277,4.0,like
6653,6653,40,천제연 폭포,폭포,3277,3.0,like
6654,6654,40,천제연 폭포,폭포,3278,5.0,like
6655,6655,40,천제연 폭포,폭포,226,5.0,like
6656,6656,40,천제연 폭포,폭포,3279,3.0,like
6657,6657,40,천제연 폭포,폭포,576,5.0,like
6658,6658,40,천제연 폭포,폭포,3280,5.0,like
6659,6659,40,천제연 폭포,폭포,3281,5.0,like
6660,6660,40,천제연 폭포,폭포,724,3.0,like
6661,6661,40,천제연 폭포,폭포,854,5.0,like
6662,6662,40,천제연 폭포,폭포,237,4.0,like
6663,6663,40,천제연 폭포,폭포,3152,3.0,like
6664,6664,40,천제연 폭포,폭포,1952,5.0,like
6665,6665,40,천제연 폭포,폭포,729,5.0,like
6666,6666,40,천제연 폭포,폭포,2806,5.0,like
6667,6667,40,천제연 폭포,폭포,255,4.0,like
6668,6668,40,천제연 폭포,폭포,732,5.0,like
6669,6669,40,천제연 폭포,폭포,3282,4.0,like
6670,6670,40,천제연 폭포,폭포,733,5.0,like
6671,6671,40,천제연 폭포,폭포,388,5.0,like
6672,6672,40,천제연 폭포,폭포,388,5.0,like
6673,6673,40,천제연 폭포,폭포,2519,5.0,like
6674,6674,40,천제연 폭포,폭포,737,5.0,like
6675,6675,40,천제연 폭포,폭포,2954,5.0,like
6676,6676,40,천제연 폭포,폭포,260,5.0,like
6677,6677,40,천제연 폭포,폭포,3283,4.0,like
6678,6678,40,천제연 폭포,폭포,738,5.0,like
6679,6679,40,천제연 폭포,폭포,741,2.0,dislike
6680,6680,40,천제연 폭포,폭포,3154,4.0,like
6681,6681,40,천제연 폭포,폭포,742,4.0,like
6682,6682,40,천제연 폭포,폭포,743,4.0,like
6683,6683,40,천제연 폭포,폭포,745,3.0,like
6684,6684,40,천제연 폭포,폭포,759,5.0,like
6685,6685,40,천제연 폭포,폭포,759,5.0,like
6686,6686,40,천제연 폭포,폭포,749,5.0,like
6687,6687,40,천제연 폭포,폭포,2565,4.0,like
6688,6688,40,천제연 폭포,폭포,3284,5.0,like
6689,6689,40,천제연 폭포,폭포,3285,3.0,like
6690,6690,40,천제연 폭포,폭포,3286,3.0,like
6691,6691,40,천제연 폭포,폭포,754,5.0,like
6692,6692,40,천제연 폭포,폭포,1464,5.0,like
6693,6693,40,천제연 폭포,폭포,280,3.0,like
6694,6694,40,천제연 폭포,폭포,3157,5.0,like
6695,6695,40,천제연 폭포,폭포,291,4.0,like
6696,6696,40,천제연 폭포,폭포,758,5.0,like
6697,6697,40,천제연 폭포,폭포,761,4.0,like
6698,6698,40,천제연 폭포,폭포,761,4.0,like
6699,6699,40,천제연 폭포,폭포,790,4.0,like
6700,6700,40,천제연 폭포,폭포,3287,4.0,like
6701,6701,40,천제연 폭포,폭포,795,4.0,like
6702,6702,40,천제연 폭포,폭포,2419,5.0,like
6703,6703,40,천제연 폭포,폭포,286,5.0,like
6704,6704,40,천제연 폭포,폭포,765,4.0,like
6705,6705,40,천제연 폭포,폭포,126,5.0,like
6706,6706,40,천제연 폭포,폭포,84,4.0,like
6707,6707,40,천제연 폭포,폭포,84,4.0,like
6708,6708,40,천제연 폭포,폭포,774,3.0,like
6709,6709,40,천제연 폭포,폭포,775,5.0,like
6710,6710,40,천제연 폭포,폭포,294,3.0,like
6711,6711,40,천제연 폭포,폭포,294,4.0,like
6712,6712,40,천제연 폭포,폭포,779,4.0,like
6713,6713,40,천제연 폭포,폭포,295,4.0,like
6714,6714,40,천제연 폭포,폭포,295,4.0,like
6715,6715,40,천제연 폭포,폭포,301,5.0,like
6716,6716,40,천제연 폭포,폭포,301,5.0,like
6717,6717,40,천제연 폭포,폭포,782,5.0,like
6718,6718,40,천제연 폭포,폭포,303,4.0,like
6719,6719,40,천제연 폭포,폭포,303,5.0,like
6720,6720,40,천제연 폭포,폭포,309,3.0,like
6721,6721,40,천제연 폭포,폭포,1387,4.0,like
6722,6722,40,천제연 폭포,폭포,307,5.0,like
6723,6723,40,천제연 폭포,폭포,811,4.0,like
6724,6724,40,천제연 폭포,폭포,3288,4.0,like
6725,6725,40,천제연 폭포,폭포,861,4.0,like
6726,6726,40,천제연 폭포,폭포,2528,5.0,like
6727,6727,40,천제연 폭포,폭포,316,5.0,like
6728,6728,40,천제연 폭포,폭포,809,4.0,like
6729,6729,40,천제연 폭포,폭포,1971,4.0,like
6730,6730,40,천제연 폭포,폭포,323,4.0,like
6731,6731,40,천제연 폭포,폭포,1847,4.0,like
6732,6732,40,천제연 폭포,폭포,812,5.0,like
6733,6733,40,천제연 폭포,폭포,820,5.0,like
6734,6734,40,천제연 폭포,폭포,332,4.0,like
6735,6735,40,천제연 폭포,폭포,337,3.0,like
6736,6736,40,천제연 폭포,폭포,835,2.0,dislike
6737,6737,40,천제연 폭포,폭포,837,4.0,like
6738,6738,40,천제연 폭포,폭포,311,4.0,like
6739,6739,40,천제연 폭포,폭포,840,5.0,like
6740,6740,40,천제연 폭포,폭포,343,4.0,like
6741,6741,40,천제연 폭포,폭포,843,5.0,like
6742,6742,40,천제연 폭포,폭포,3289,5.0,like
6743,6743,40,천제연 폭포,폭포,3289,5.0,like
6744,6744,40,천제연 폭포,폭포,330,5.0,like
6745,6745,40,천제연 폭포,폭포,384,4.0,like
6746,6746,40,천제연 폭포,폭포,3169,5.0,like
6747,6747,40,천제연 폭포,폭포,3290,5.0,like
6748,6748,40,천제연 폭포,폭포,2906,4.0,like
6749,6749,40,천제연 폭포,폭포,853,5.0,like
6750,6750,40,천제연 폭포,폭포,856,4.0,like
6751,6751,40,천제연 폭포,폭포,890,5.0,like
6752,6752,40,천제연 폭포,폭포,3291,5.0,like
6753,6753,40,천제연 폭포,폭포,3292,5.0,like
6754,6754,40,천제연 폭포,폭포,384,4.0,like
6755,6755,40,천제연 폭포,폭포,864,3.0,like
6756,6756,40,천제연 폭포,폭포,3293,2.0,dislike
6757,6757,40,천제연 폭포,폭포,866,4.0,like
6758,6758,40,천제연 폭포,폭포,890,5.0,like
6759,6759,40,천제연 폭포,폭포,1607,4.0,like
6760,6760,40,천제연 폭포,폭포,867,5.0,like
6761,6761,40,천제연 폭포,폭포,375,3.0,like
6762,6762,40,천제연 폭포,폭포,870,5.0,like
6763,6763,40,천제연 폭포,폭포,1306,3.0,like
6764,6764,40,천제연 폭포,폭포,3294,4.0,like
6765,6765,40,천제연 폭포,폭포,576,5.0,like
6766,6766,40,천제연 폭포,폭포,386,4.0,like
6767,6767,40,천제연 폭포,폭포,2188,4.0,like
6768,6768,40,천제연 폭포,폭포,3295,5.0,like
6769,6769,40,천제연 폭포,폭포,882,4.0,like
6770,6770,40,천제연 폭포,폭포,3296,5.0,like
6771,6771,40,천제연 폭포,폭포,884,4.0,like
6772,6772,40,천제연 폭포,폭포,3297,5.0,like
6773,6773,40,천제연 폭포,폭포,1858,3.0,like
6774,6774,40,천제연 폭포,폭포,391,5.0,like
6775,6775,40,천제연 폭포,폭포,3298,5.0,like
6776,6776,40,천제연 폭포,폭포,377,5.0,like
6777,6777,40,천제연 폭포,폭포,1614,3.0,like
6778,6778,40,천제연 폭포,폭포,3299,3.0,like
6779,6779,40,천제연 폭포,폭포,3300,4.0,like
6780,6780,40,천제연 폭포,폭포,3301,5.0,like
6781,6781,40,천제연 폭포,폭포,3302,4.0,like
6782,6782,40,천제연 폭포,폭포,3178,5.0,like
6783,6783,40,천제연 폭포,폭포,3303,3.0,like
6784,6784,40,천제연 폭포,폭포,404,4.0,like
6785,6785,40,천제연 폭포,폭포,3304,3.0,like
6786,6786,40,천제연 폭포,폭포,3015,5.0,like
6787,6787,40,천제연 폭포,폭포,410,4.0,like
6788,6788,40,천제연 폭포,폭포,909,5.0,like
6789,6789,40,천제연 폭포,폭포,3182,4.0,like
6790,6790,40,천제연 폭포,폭포,1358,5.0,like
6791,6791,40,천제연 폭포,폭포,910,4.0,like
6792,6792,40,천제연 폭포,폭포,3305,4.0,like
6793,6793,40,천제연 폭포,폭포,3016,3.0,like
6794,6794,40,천제연 폭포,폭포,3016,4.0,like
6795,6795,40,천제연 폭포,폭포,3306,5.0,like
6796,6796,40,천제연 폭포,폭포,3306,5.0,like
6797,6797,40,천제연 폭포,폭포,3307,3.0,like
6798,6798,40,천제연 폭포,폭포,914,3.0,like
6799,6799,40,천제연 폭포,폭포,2579,4.0,like
6800,6800,40,천제연 폭포,폭포,2539,5.0,like
6801,6801,40,천제연 폭포,폭포,919,3.0,like
6802,6802,40,천제연 폭포,폭포,416,5.0,like
6803,6803,40,천제연 폭포,폭포,920,4.0,like
6804,6804,40,천제연 폭포,폭포,3308,2.0,dislike
6805,6805,40,천제연 폭포,폭포,926,5.0,like
6806,6806,40,천제연 폭포,폭포,3309,5.0,like
6807,6807,40,천제연 폭포,폭포,3028,4.0,like
6808,6808,40,천제연 폭포,폭포,3028,5.0,like
6809,6809,40,천제연 폭포,폭포,3029,5.0,like
6810,6810,40,천제연 폭포,폭포,2942,4.0,like
6811,6811,40,천제연 폭포,폭포,2588,3.0,like
6812,6812,40,천제연 폭포,폭포,1327,3.0,like
6813,6813,40,천제연 폭포,폭포,3310,5.0,like
6814,6814,40,천제연 폭포,폭포,3311,4.0,like
6815,6815,40,천제연 폭포,폭포,2280,4.0,like
6816,6816,40,천제연 폭포,폭포,3312,5.0,like
6817,6817,40,천제연 폭포,폭포,1505,4.0,like
6818,6818,40,천제연 폭포,폭포,949,5.0,like
6819,6819,40,천제연 폭포,폭포,3313,4.0,like
6820,6820,40,천제연 폭포,폭포,3188,5.0,like
6821,6821,40,천제연 폭포,폭포,2199,4.0,like
6822,6822,40,천제연 폭포,폭포,3116,5.0,like
6823,6823,40,천제연 폭포,폭포,3314,2.0,dislike
6824,6824,40,천제연 폭포,폭포,3315,5.0,like
6825,6825,40,천제연 폭포,폭포,2201,4.0,like
6826,6826,40,천제연 폭포,폭포,3316,4.0,like
6827,6827,40,천제연 폭포,폭포,2961,5.0,like
6828,6828,40,천제연 폭포,폭포,953,3.0,like
6829,6829,40,천제연 폭포,폭포,954,3.0,like
6830,6830,40,천제연 폭포,폭포,428,4.0,like
6831,6831,40,천제연 폭포,폭포,3317,4.0,like
6832,6832,40,천제연 폭포,폭포,958,5.0,like
6833,6833,40,천제연 폭포,폭포,959,4.0,like
6834,6834,40,천제연 폭포,폭포,960,5.0,like
6835,6835,40,천제연 폭포,폭포,3031,4.0,like
6836,6836,40,천제연 폭포,폭포,3031,4.0,like
6837,6837,40,천제연 폭포,폭포,3318,5.0,like
6838,6838,40,천제연 폭포,폭포,3319,5.0,like
6839,6839,40,천제연 폭포,폭포,961,3.0,like
6840,6840,40,천제연 폭포,폭포,1329,5.0,like
6841,6841,40,천제연 폭포,폭포,1329,5.0,like
6842,6842,40,천제연 폭포,폭포,3320,2.0,dislike
6843,6843,40,천제연 폭포,폭포,3321,4.0,like
6844,6844,40,천제연 폭포,폭포,3322,3.0,like
6845,6845,40,천제연 폭포,폭포,3323,3.0,like
6846,6846,40,천제연 폭포,폭포,3324,4.0,like
6847,6847,40,천제연 폭포,폭포,3190,4.0,like
6848,6848,40,천제연 폭포,폭포,974,3.0,like
6849,6849,40,천제연 폭포,폭포,1994,5.0,like
6850,6850,40,천제연 폭포,폭포,3325,5.0,like
6851,6851,40,천제연 폭포,폭포,3326,3.0,like
6852,6852,40,천제연 폭포,폭포,2709,4.0,like
6853,6853,40,천제연 폭포,폭포,3192,4.0,like
6854,6854,40,천제연 폭포,폭포,3327,5.0,like
6855,6855,40,천제연 폭포,폭포,3036,4.0,like
6856,6856,40,천제연 폭포,폭포,989,4.0,like
6857,6857,40,천제연 폭포,폭포,990,4.0,like
6858,6858,40,천제연 폭포,폭포,1677,4.0,like
6859,6859,40,천제연 폭포,폭포,991,1.0,dislike
6860,6860,40,천제연 폭포,폭포,3328,4.0,like
6861,6861,40,천제연 폭포,폭포,995,4.0,like
6862,6862,40,천제연 폭포,폭포,2917,3.0,like
6863,6863,40,천제연 폭포,폭포,3329,3.0,like
6864,6864,40,천제연 폭포,폭포,2441,5.0,like
6865,6865,40,천제연 폭포,폭포,3330,4.0,like
6866,6866,40,천제연 폭포,폭포,1000,4.0,like
6867,6867,40,천제연 폭포,폭포,1004,5.0,like
6868,6868,40,천제연 폭포,폭포,3039,3.0,like
6869,6869,40,천제연 폭포,폭포,1332,4.0,like
6870,6870,40,천제연 폭포,폭포,1013,3.0,like
6871,6871,40,천제연 폭포,폭포,1015,4.0,like
6872,6872,40,천제연 폭포,폭포,3331,3.0,like
6873,6873,40,천제연 폭포,폭포,3195,4.0,like
6874,6874,40,천제연 폭포,폭포,1019,5.0,like
6875,6875,40,천제연 폭포,폭포,3332,5.0,like
6876,6876,40,천제연 폭포,폭포,3333,5.0,like
6877,6877,40,천제연 폭포,폭포,3334,5.0,like
6878,6878,40,천제연 폭포,폭포,3335,5.0,like
6879,6879,40,천제연 폭포,폭포,3335,5.0,like
6880,6880,40,천제연 폭포,폭포,3336,4.0,like
6881,6881,40,천제연 폭포,폭포,3337,5.0,like
6882,6882,40,천제연 폭포,폭포,2547,5.0,like
6883,6883,40,천제연 폭포,폭포,3043,4.0,like
6884,6884,40,천제연 폭포,폭포,3338,4.0,like
6885,6885,40,천제연 폭포,폭포,3339,5.0,like
6886,6886,40,천제연 폭포,폭포,2768,5.0,like
6887,6887,40,천제연 폭포,폭포,3340,3.0,like
6888,6888,40,천제연 폭포,폭포,1039,5.0,like
6889,6889,40,천제연 폭포,폭포,455,4.0,like
6890,6890,40,천제연 폭포,폭포,453,4.0,like
6891,6891,40,천제연 폭포,폭포,3202,4.0,like
6892,6892,40,천제연 폭포,폭포,3341,2.0,dislike
6893,6893,40,천제연 폭포,폭포,3342,5.0,like
6894,6894,40,천제연 폭포,폭포,1044,5.0,like
6895,6895,40,천제연 폭포,폭포,3201,4.0,like
6896,6896,40,천제연 폭포,폭포,3343,5.0,like
6897,6897,40,천제연 폭포,폭포,1216,3.0,like
6898,6898,40,천제연 폭포,폭포,458,5.0,like
6899,6899,40,천제연 폭포,폭포,1882,3.0,like
6900,6900,40,천제연 폭포,폭포,3344,5.0,like
6901,6901,40,천제연 폭포,폭포,2548,5.0,like
6902,6902,40,천제연 폭포,폭포,3049,5.0,like
6903,6903,40,천제연 폭포,폭포,1071,4.0,like
6904,6904,40,천제연 폭포,폭포,2725,5.0,like
6905,6905,40,천제연 폭포,폭포,3345,4.0,like
6906,6906,40,천제연 폭포,폭포,3051,4.0,like
6907,6907,40,천제연 폭포,폭포,3202,5.0,like
6908,6908,40,천제연 폭포,폭포,3052,4.0,like
6909,6909,40,천제연 폭포,폭포,3346,3.0,like
6910,6910,40,천제연 폭포,폭포,1052,5.0,like
6911,6911,40,천제연 폭포,폭포,3203,4.0,like
6912,6912,40,천제연 폭포,폭포,2014,3.0,like
6913,6913,40,천제연 폭포,폭포,1068,4.0,like
6914,6914,40,천제연 폭포,폭포,3054,5.0,like
6915,6915,40,천제연 폭포,폭포,3347,5.0,like
6916,6916,40,천제연 폭포,폭포,1080,5.0,like
6917,6917,40,천제연 폭포,폭포,3348,5.0,like
6918,6918,40,천제연 폭포,폭포,1063,5.0,like
6919,6919,40,천제연 폭포,폭포,1063,4.0,like
6920,6920,40,천제연 폭포,폭포,2652,3.0,like
6921,6921,40,천제연 폭포,폭포,3349,5.0,like
6922,6922,40,천제연 폭포,폭포,473,3.0,like
6923,6923,40,천제연 폭포,폭포,1067,3.0,like
6924,6924,40,천제연 폭포,폭포,3350,3.0,like
6925,6925,40,천제연 폭포,폭포,3351,4.0,like
6926,6926,40,천제연 폭포,폭포,1072,4.0,like
6927,6927,40,천제연 폭포,폭포,3352,5.0,like
6928,6928,40,천제연 폭포,폭포,3353,5.0,like
6929,6929,40,천제연 폭포,폭포,1079,3.0,like
6930,6930,40,천제연 폭포,폭포,1079,3.0,like
6931,6931,40,천제연 폭포,폭포,1744,5.0,like
6932,6932,40,천제연 폭포,폭포,3354,2.0,dislike
6933,6933,40,천제연 폭포,폭포,3355,4.0,like
6934,6934,40,천제연 폭포,폭포,3356,4.0,like
6935,6935,40,천제연 폭포,폭포,1716,3.0,like
6936,6936,40,천제연 폭포,폭포,1530,4.0,like
6937,6937,40,천제연 폭포,폭포,1089,5.0,like
6938,6938,40,천제연 폭포,폭포,2448,4.0,like
6939,6939,40,천제연 폭포,폭포,2734,5.0,like
6940,6940,40,천제연 폭포,폭포,3357,3.0,like
6941,6941,40,천제연 폭포,폭포,3358,5.0,like
6942,6942,40,천제연 폭포,폭포,1713,4.0,like
6943,6943,40,천제연 폭포,폭포,1111,4.0,like
6944,6944,40,천제연 폭포,폭포,1099,5.0,like
6945,6945,40,천제연 폭포,폭포,1719,3.0,like
6946,6946,40,천제연 폭포,폭포,1101,4.0,like
6947,6947,40,천제연 폭포,폭포,1102,5.0,like
6948,6948,40,천제연 폭포,폭포,1108,3.0,like
6949,6949,40,천제연 폭포,폭포,1110,1.0,dislike
6950,6950,40,천제연 폭포,폭포,2293,3.0,like
6951,6951,40,천제연 폭포,폭포,1115,4.0,like
6952,6952,40,천제연 폭포,폭포,2296,4.0,like
6953,6953,40,천제연 폭포,폭포,2922,5.0,like
6954,6954,40,천제연 폭포,폭포,1119,3.0,like
6955,6955,40,천제연 폭포,폭포,3209,5.0,like
6956,6956,40,천제연 폭포,폭포,1124,5.0,like
6957,6957,40,천제연 폭포,폭포,1775,4.0,like
6958,6958,40,천제연 폭포,폭포,1726,4.0,like
6959,6959,40,천제연 폭포,폭포,3359,5.0,like
6960,6960,40,천제연 폭포,폭포,3360,4.0,like
6961,6961,40,천제연 폭포,폭포,3361,3.0,like
6962,6962,40,천제연 폭포,폭포,1775,5.0,like
6963,6963,40,천제연 폭포,폭포,1129,3.0,like
6964,6964,40,천제연 폭포,폭포,1730,3.0,like
6965,6965,40,천제연 폭포,폭포,1729,3.0,like
6966,6966,40,천제연 폭포,폭포,3362,5.0,like
6967,6967,40,천제연 폭포,폭포,3363,5.0,like
6968,6968,40,천제연 폭포,폭포,3364,3.0,like
6969,6969,40,천제연 폭포,폭포,1132,4.0,like
6970,6970,40,천제연 폭포,폭포,3365,5.0,like
6971,6971,40,천제연 폭포,폭포,1136,4.0,like
6972,6972,40,천제연 폭포,폭포,1136,4.0,like
6973,6973,40,천제연 폭포,폭포,1137,4.0,like
6974,6974,40,천제연 폭포,폭포,1138,3.0,like
6975,6975,40,천제연 폭포,폭포,2922,5.0,like
6976,6976,40,천제연 폭포,폭포,1139,5.0,like
6977,6977,40,천제연 폭포,폭포,2052,4.0,like
6978,6978,40,천제연 폭포,폭포,1746,2.0,dislike
6979,6979,40,천제연 폭포,폭포,3366,3.0,like
6980,6980,40,천제연 폭포,폭포,3367,4.0,like
6981,6981,40,천제연 폭포,폭포,3368,5.0,like
6982,6982,40,천제연 폭포,폭포,1144,4.0,like
6983,6983,40,천제연 폭포,폭포,1898,5.0,like
6984,6984,40,천제연 폭포,폭포,2003,5.0,like
6985,6985,40,천제연 폭포,폭포,3369,5.0,like
6986,6986,40,천제연 폭포,폭포,1748,4.0,like
6987,6987,40,천제연 폭포,폭포,3072,4.0,like
6988,6988,40,천제연 폭포,폭포,2055,4.0,like
6989,6989,40,천제연 폭포,폭포,3370,5.0,like
6990,6990,40,천제연 폭포,폭포,3371,3.0,like
6991,6991,40,천제연 폭포,폭포,1732,4.0,like
6992,6992,40,천제연 폭포,폭포,3372,4.0,like
6993,6993,40,천제연 폭포,폭포,15,4.0,like
6994,6994,40,천제연 폭포,폭포,3074,5.0,like
6995,6995,40,천제연 폭포,폭포,1161,4.0,like
6996,6996,40,천제연 폭포,폭포,1163,3.0,like
6997,6997,40,천제연 폭포,폭포,1754,3.0,like
6998,6998,40,천제연 폭포,폭포,1165,3.0,like
6999,6999,40,천제연 폭포,폭포,515,1.0,dislike
7000,7000,40,천제연 폭포,폭포,2894,5.0,like
7001,7001,40,천제연 폭포,폭포,1172,5.0,like
7002,7002,40,천제연 폭포,폭포,1178,5.0,like
7003,7003,40,천제연 폭포,폭포,3373,4.0,like
7004,7004,40,천제연 폭포,폭포,1183,3.0,like
7005,7005,40,천제연 폭포,폭포,3374,5.0,like
7006,7006,40,천제연 폭포,폭포,3375,4.0,like
7007,7007,40,천제연 폭포,폭포,3376,5.0,like
7008,7008,40,천제연 폭포,폭포,1186,4.0,like
7009,7009,40,천제연 폭포,폭포,1191,3.0,like
7010,7010,40,천제연 폭포,폭포,3377,2.0,dislike
7011,7011,40,천제연 폭포,폭포,2763,4.0,like
7012,7012,40,천제연 폭포,폭포,1196,4.0,like
7013,7013,40,천제연 폭포,폭포,1185,5.0,like
7014,7014,40,천제연 폭포,폭포,1185,5.0,like
7015,7015,40,천제연 폭포,폭포,1904,3.0,like
7016,7016,40,천제연 폭포,폭포,1773,3.0,like
7017,7017,40,천제연 폭포,폭포,3378,3.0,like
7018,7018,40,천제연 폭포,폭포,2949,2.0,dislike
7019,7019,40,천제연 폭포,폭포,1201,4.0,like
7020,7020,40,천제연 폭포,폭포,3379,5.0,like
7021,7021,40,천제연 폭포,폭포,1202,5.0,like
7022,7022,40,천제연 폭포,폭포,3078,4.0,like
7023,7023,40,천제연 폭포,폭포,1210,4.0,like
7024,7024,40,천제연 폭포,폭포,3380,5.0,like
7025,7025,40,천제연 폭포,폭포,3381,4.0,like
7026,7026,40,천제연 폭포,폭포,3382,3.0,like
7027,7027,40,천제연 폭포,폭포,3383,2.0,dislike
7028,7028,41,한라 수목원,공원,1553,5.0,like
7029,7029,41,한라 수목원,공원,1347,4.0,like
